vg	gm	idbyw	gmbyid	gmbygds	ft	cgg	gds	Voverdrive	vd
1.670000e+00	4.045866e-05	7.296134e-06	2.772610e+00	5.988260e+01	1.746122e+09	2.317058e-14	6.756330e-07	6.576644e-01	8.000000e-01
1.680000e+00	4.091702e-05	7.499574e-06	2.727956e+00	5.661436e+01	1.764160e+09	2.319349e-14	7.227322e-07	6.676644e-01	8.000000e-01
1.690000e+00	4.136840e-05	7.705289e-06	2.684416e+00	5.347347e+01	1.781860e+09	2.321641e-14	7.736247e-07	6.776644e-01	8.000000e-01
1.700000e+00	4.181245e-05	7.913243e-06	2.641929e+00	5.045690e+01	1.799206e+09	2.323939e-14	8.286766e-07	6.876644e-01	8.000000e-01
1.710000e+00	4.224882e-05	8.123397e-06	2.600440e+00	4.756185e+01	1.816178e+09	2.326249e-14	8.882920e-07	6.976644e-01	8.000000e-01
1.720000e+00	4.267707e-05	8.335714e-06	2.559893e+00	4.478573e+01	1.832755e+09	2.328575e-14	9.529168e-07	7.076643e-01	8.000000e-01
1.730000e+00	4.309678e-05	8.550150e-06	2.520235e+00	4.212613e+01	1.848915e+09	2.330922e-14	1.023042e-06	7.176643e-01	8.000000e-01
1.740000e+00	4.350745e-05	8.766663e-06	2.481415e+00	3.958081e+01	1.864634e+09	2.333297e-14	1.099206e-06	7.276643e-01	8.000000e-01
1.750000e+00	4.390856e-05	8.985205e-06	2.443381e+00	3.714768e+01	1.879885e+09	2.335705e-14	1.182000e-06	7.376643e-01	8.000000e-01
1.760000e+00	4.429954e-05	9.205728e-06	2.406086e+00	3.482476e+01	1.894640e+09	2.338150e-14	1.272070e-06	7.476643e-01	8.000000e-01
1.770000e+00	4.467976e-05	9.428179e-06	2.369480e+00	3.261016e+01	1.908870e+09	2.340640e-14	1.370118e-06	7.576643e-01	8.000000e-01
1.780000e+00	4.504858e-05	9.652503e-06	2.333518e+00	3.050205e+01	1.922541e+09	2.343179e-14	1.476904e-06	7.676642e-01	8.000000e-01
1.790000e+00	4.540528e-05	9.878641e-06	2.298154e+00	2.849862e+01	1.935621e+09	2.345773e-14	1.593245e-06	7.776642e-01	8.000000e-01
1.800000e+00	4.574911e-05	1.010653e-05	2.263344e+00	2.659808e+01	1.948072e+09	2.348430e-14	1.720015e-06	7.876642e-01	8.000000e-01
1.810000e+00	4.607930e-05	1.033610e-05	2.229046e+00	2.479859e+01	1.959858e+09	2.351155e-14	1.858142e-06	7.976642e-01	8.000000e-01
1.820000e+00	4.639503e-05	1.056729e-05	2.195218e+00	2.309823e+01	1.970940e+09	2.353955e-14	2.008597e-06	8.076642e-01	8.000000e-01
1.830000e+00	4.669546e-05	1.080003e-05	2.161822e+00	2.149499e+01	1.981277e+09	2.356837e-14	2.172388e-06	8.176642e-01	8.000000e-01
1.840000e+00	4.697975e-05	1.103422e-05	2.128821e+00	1.998673e+01	1.990831e+09	2.359806e-14	2.350547e-06	8.276641e-01	8.000000e-01
1.850000e+00	4.724706e-05	1.126979e-05	2.096182e+00	1.857116e+01	1.999561e+09	2.362872e-14	2.544110e-06	8.376641e-01	8.000000e-01
1.860000e+00	4.749658e-05	1.150665e-05	2.063874e+00	1.724578e+01	2.007429e+09	2.366040e-14	2.754099e-06	8.476641e-01	8.000000e-01
1.870000e+00	4.772752e-05	1.174472e-05	2.031871e+00	1.600790e+01	2.014400e+09	2.369318e-14	2.981498e-06	8.576641e-01	8.000000e-01
1.880000e+00	4.793920e-05	1.198389e-05	2.000151e+00	1.485462e+01	2.020438e+09	2.372713e-14	3.227225e-06	8.676641e-01	8.000000e-01
1.890000e+00	4.813100e-05	1.222407e-05	1.968697e+00	1.378283e+01	2.025517e+09	2.376233e-14	3.492099e-06	8.776640e-01	8.000000e-01
1.900000e+00	4.830242e-05	1.246516e-05	1.937496e+00	1.278918e+01	2.029612e+09	2.379885e-14	3.776820e-06	8.876640e-01	8.000000e-01
1.910000e+00	4.845310e-05	1.270706e-05	1.906543e+00	1.187015e+01	2.032704e+09	2.383677e-14	4.081929e-06	8.976640e-01	8.000000e-01
1.920000e+00	4.858285e-05	1.294966e-05	1.875836e+00	1.102204e+01	2.034785e+09	2.387615e-14	4.407793e-06	9.076640e-01	8.000000e-01
1.930000e+00	4.869163e-05	1.319285e-05	1.845380e+00	1.024100e+01	2.035852e+09	2.391708e-14	4.754578e-06	9.176640e-01	8.000000e-01
1.940000e+00	4.877958e-05	1.343653e-05	1.815185e+00	9.523091e+00	2.035908e+09	2.395962e-14	5.122243e-06	9.276639e-01	8.000000e-01
1.950000e+00	4.884705e-05	1.368060e-05	1.785266e+00	8.864313e+00	2.034969e+09	2.400383e-14	5.510528e-06	9.376639e-01	8.000000e-01
1.960000e+00	4.889452e-05	1.392496e-05	1.755642e+00	8.260651e+00	2.033054e+09	2.404978e-14	5.918966e-06	9.476639e-01	8.000000e-01
1.970000e+00	4.892265e-05	1.416951e-05	1.726335e+00	7.708126e+00	2.030194e+09	2.409753e-14	6.346893e-06	9.576639e-01	8.000000e-01
1.980000e+00	4.893226e-05	1.441415e-05	1.697368e+00	7.202839e+00	2.026422e+09	2.414713e-14	6.793468e-06	9.676639e-01	8.000000e-01
1.990000e+00	4.892425e-05	1.465880e-05	1.668767e+00	6.741011e+00	2.021779e+09	2.419862e-14	7.257703e-06	9.776639e-01	8.000000e-01
2.000000e+00	4.889963e-05	1.490336e-05	1.640557e+00	6.319013e+00	2.016311e+09	2.425203e-14	7.738492e-06	9.876638e-01	8.000000e-01
0.000000e+00	1.163257e-17	1.888226e-19	3.080290e+01	1.697246e+03	9.700355e-04	1.199190e-14	6.853790e-21	-1.012335e+00	9.000000e-01
1.000000e-02	1.582888e-17	2.569385e-19	3.080285e+01	1.697243e+03	1.340380e-03	1.180925e-14	9.326227e-21	-1.002335e+00	9.000000e-01
2.000000e-02	2.153894e-17	3.496264e-19	3.080279e+01	1.697240e+03	1.851340e-03	1.163424e-14	1.269056e-20	-9.923350e-01	9.000000e-01
3.000000e-02	2.930879e-17	4.757501e-19	3.080272e+01	1.697236e+03	2.556052e-03	1.146643e-14	1.726854e-20	-9.823350e-01	9.000000e-01
4.000000e-02	3.988147e-17	6.473709e-19	3.080264e+01	1.697232e+03	3.527649e-03	1.130540e-14	2.349795e-20	-9.723350e-01	9.000000e-01
5.000000e-02	5.426800e-17	8.809012e-19	3.080255e+01	1.697227e+03	4.866757e-03	1.115075e-14	3.197451e-20	-9.623350e-01	9.000000e-01
6.000000e-02	7.384411e-17	1.198673e-18	3.080244e+01	1.697221e+03	6.711795e-03	1.100214e-14	4.350884e-20	-9.523350e-01	9.000000e-01
7.000000e-02	1.004817e-16	1.631074e-18	3.080231e+01	1.697214e+03	9.253121e-03	1.085922e-14	5.920393e-20	-9.423350e-01	9.000000e-01
8.000000e-02	1.367280e-16	2.219454e-18	3.080216e+01	1.697206e+03	1.275245e-02	1.072170e-14	8.056065e-20	-9.323350e-01	9.000000e-01
9.000000e-02	1.860487e-16	3.020076e-18	3.080199e+01	1.697196e+03	1.756953e-02	1.058928e-14	1.096212e-19	-9.223350e-01	9.000000e-01
1.000000e-01	2.531598e-16	4.109498e-18	3.080179e+01	1.697185e+03	2.419872e-02	1.046170e-14	1.491645e-19	-9.123350e-01	9.000000e-01
1.100000e-01	3.444779e-16	5.591892e-18	3.080155e+01	1.697172e+03	3.331921e-02	1.033872e-14	2.029717e-19	-9.023350e-01	9.000000e-01
1.200000e-01	4.687339e-16	7.609001e-18	3.080128e+01	1.697157e+03	4.586392e-02	1.022010e-14	2.761878e-19	-8.923350e-01	9.000000e-01
1.300000e-01	6.378071e-16	1.035369e-17	3.080095e+01	1.697139e+03	6.311396e-02	1.010564e-14	3.758132e-19	-8.823350e-01	9.000000e-01
1.400000e-01	8.678609e-16	1.408839e-17	3.080058e+01	1.697118e+03	8.682821e-02	9.995149e-15	5.113733e-19	-8.723350e-01	9.000000e-01
1.500000e-01	1.180887e-15	1.917015e-17	3.080014e+01	1.697094e+03	1.194209e-01	9.888440e-15	6.958287e-19	-8.623350e-01	9.000000e-01
1.600000e-01	1.606805e-15	2.608482e-17	3.079963e+01	1.697066e+03	1.642052e-01	9.785349e-15	9.468138e-19	-8.523350e-01	9.000000e-01
1.700000e-01	2.186325e-15	3.549340e-17	3.079904e+01	1.697033e+03	2.257266e-01	9.685722e-15	1.288322e-18	-8.423350e-01	9.000000e-01
1.800000e-01	2.974829e-15	4.829528e-17	3.079834e+01	1.696995e+03	3.102200e-01	9.589419e-15	1.752998e-18	-8.323350e-01	9.000000e-01
1.900000e-01	4.047663e-15	6.571408e-17	3.079753e+01	1.696950e+03	4.262354e-01	9.496309e-15	2.385257e-18	-8.223350e-01	9.000000e-01
2.000000e-01	5.507329e-15	8.941460e-17	3.079659e+01	1.696898e+03	5.854954e-01	9.406273e-15	3.245527e-18	-8.123350e-01	9.000000e-01
2.100000e-01	7.493265e-15	1.216617e-16	3.079549e+01	1.696838e+03	8.040672e-01	9.319202e-15	4.416017e-18	-8.023350e-01	9.000000e-01
2.200000e-01	1.019514e-14	1.655367e-16	3.079420e+01	1.696767e+03	1.103968e+00	9.234996e-15	6.008571e-18	-7.923350e-01	9.000000e-01
2.300000e-01	1.387096e-14	2.252313e-16	3.079270e+01	1.696684e+03	1.515361e+00	9.153566e-15	8.175334e-18	-7.823350e-01	9.000000e-01
2.400000e-01	1.887162e-14	3.064475e-16	3.079096e+01	1.696588e+03	2.079557e+00	9.074830e-15	1.112328e-17	-7.723350e-01	9.000000e-01
2.500000e-01	2.567436e-14	4.169415e-16	3.078892e+01	1.696476e+03	2.853114e+00	8.998717e-15	1.513394e-17	-7.623350e-01	9.000000e-01
2.600000e-01	3.492816e-14	5.672634e-16	3.078654e+01	1.696345e+03	3.913448e+00	8.925161e-15	2.059024e-17	-7.523350e-01	9.000000e-01
2.700000e-01	4.751546e-14	7.717615e-16	3.078377e+01	1.696192e+03	5.366488e+00	8.854107e-15	2.801302e-17	-7.423350e-01	9.000000e-01
2.800000e-01	6.463604e-14	1.049950e-15	3.078054e+01	1.696014e+03	7.357121e+00	8.785508e-15	3.811056e-17	-7.323350e-01	9.000000e-01
2.900000e-01	8.792084e-14	1.428363e-15	3.077677e+01	1.695807e+03	1.008345e+01	8.719325e-15	5.184603e-17	-7.223350e-01	9.000000e-01
3.000000e-01	1.195866e-13	1.943083e-15	3.077238e+01	1.695565e+03	1.381621e+01	8.655525e-15	7.052905e-17	-7.123350e-01	9.000000e-01
3.100000e-01	1.626455e-13	2.643158e-15	3.076726e+01	1.695282e+03	1.892528e+01	8.594086e-15	9.594005e-17	-7.023350e-01	9.000000e-01
3.200000e-01	2.211901e-13	3.595266e-15	3.076129e+01	1.694954e+03	2.591568e+01	8.534992e-15	1.304992e-16	-6.923350e-01	9.000000e-01
3.300000e-01	3.007789e-13	4.890024e-15	3.075434e+01	1.694570e+03	3.547659e+01	8.478235e-15	1.774957e-16	-6.823350e-01	9.000000e-01
3.400000e-01	4.089593e-13	6.650560e-15	3.074623e+01	1.694124e+03	4.854797e+01	8.423818e-15	2.413987e-16	-6.723350e-01	9.000000e-01
3.500000e-01	5.559757e-13	9.044142e-15	3.073678e+01	1.693603e+03	6.641094e+01	8.371748e-15	3.282798e-16	-6.623350e-01	9.000000e-01
3.600000e-01	7.557274e-13	1.229794e-14	3.072578e+01	1.692997e+03	9.081031e+01	8.322044e-15	4.463844e-16	-6.523350e-01	9.000000e-01
3.700000e-01	1.027063e-12	1.672035e-14	3.071296e+01	1.692291e+03	1.241204e+02	8.274731e-15	6.069071e-16	-6.423350e-01	9.000000e-01
3.800000e-01	1.395530e-12	2.272996e-14	3.069804e+01	1.691469e+03	1.695694e+02	8.229846e-15	8.250406e-16	-6.323350e-01	9.000000e-01
3.900000e-01	1.895731e-12	3.089454e-14	3.068067e+01	1.690512e+03	2.315415e+02	8.187432e-15	1.121394e-15	-6.223350e-01	9.000000e-01
4.000000e-01	2.574495e-12	4.198396e-14	3.066046e+01	1.689398e+03	3.159842e+02	8.147543e-15	1.523913e-15	-6.123350e-01	9.000000e-01
4.100000e-01	3.495151e-12	5.704142e-14	3.063695e+01	1.688103e+03	4.309551e+02	8.110243e-15	2.070460e-15	-6.023350e-01	9.000000e-01
4.200000e-01	4.743239e-12	7.747955e-14	3.060962e+01	1.686598e+03	5.873541e+02	8.075604e-15	2.812312e-15	-5.923350e-01	9.000000e-01
4.300000e-01	6.434175e-12	1.052097e-13	3.057786e+01	1.684848e+03	7.999014e+02	8.043710e-15	3.818845e-15	-5.823350e-01	9.000000e-01
4.400000e-01	8.723459e-12	1.428156e-13	3.054099e+01	1.682817e+03	1.088438e+03	8.014655e-15	5.183843e-15	-5.723350e-01	9.000000e-01
4.500000e-01	1.182026e-11	1.937862e-13	3.049820e+01	1.680460e+03	1.479651e+03	7.988546e-15	7.033943e-15	-5.623350e-01	9.000000e-01
4.600000e-01	1.600542e-11	2.628269e-13	3.044860e+01	1.677728e+03	2.009344e+03	7.965498e-15	9.539937e-15	-5.523350e-01	9.000000e-01
4.700000e-01	2.165519e-11	3.562745e-13	3.039116e+01	1.674565e+03	2.725418e+03	7.945640e-15	1.293183e-14	-5.423350e-01	9.000000e-01
4.800000e-01	2.927235e-11	4.826486e-13	3.032471e+01	1.670905e+03	3.691756e+03	7.929113e-15	1.751886e-14	-5.323350e-01	9.000000e-01
4.900000e-01	3.952689e-11	6.533815e-13	3.024794e+01	1.666678e+03	4.993247e+03	7.916069e-15	2.371597e-14	-5.223350e-01	9.000000e-01
5.000000e-01	5.330856e-11	8.837802e-13	3.015940e+01	1.661803e+03	6.742221e+03	7.906676e-15	3.207875e-14	-5.123350e-01	9.000000e-01
5.100000e-01	7.179447e-11	1.194287e-12	3.005746e+01	1.656191e+03	9.086627e+03	7.901113e-15	4.334915e-14	-5.023350e-01	9.000000e-01
5.200000e-01	9.653500e-11	1.612123e-12	2.994034e+01	1.649744e+03	1.222028e+04	7.899573e-15	5.851515e-14	-4.923350e-01	9.000000e-01
5.300000e-01	1.295619e-10	2.173414e-12	2.980609e+01	1.642355e+03	1.639555e+04	7.902263e-15	7.888789e-14	-4.823350e-01	9.000000e-01
5.400000e-01	1.735226e-10	2.925922e-12	2.965263e+01	1.633911e+03	2.193876e+04	7.909405e-15	1.062008e-13	-4.723350e-01	9.000000e-01
5.500000e-01	2.318438e-10	3.932519e-12	2.947777e+01	1.624291e+03	2.926865e+04	7.921232e-15	1.427354e-13	-4.623350e-01	9.000000e-01
5.600000e-01	3.089288e-10	5.275566e-12	2.927921e+01	1.613370e+03	3.891773e+04	7.937996e-15	1.914804e-13	-4.523350e-01	9.000000e-01
5.700000e-01	4.103885e-10	7.062350e-12	2.905467e+01	1.601024e+03	5.155661e+04	7.959959e-15	2.563288e-13	-4.423350e-01	9.000000e-01
5.800000e-01	5.433064e-10	9.431783e-12	2.880189e+01	1.587130e+03	6.802046e+04	7.987397e-15	3.423200e-13	-4.323350e-01	9.000000e-01
5.900000e-01	7.165339e-10	1.256248e-11	2.851880e+01	1.571576e+03	8.933667e+04	8.020602e-15	4.559332e-13	-4.223350e-01	9.000000e-01
6.000000e-01	9.410071e-10	1.668240e-11	2.820359e+01	1.554266e+03	1.167520e+05	8.059878e-15	6.054350e-13	-4.123350e-01	9.000000e-01
6.100000e-01	1.230074e-09	2.208006e-11	2.785487e+01	1.535126e+03	1.517573e+05	8.105539e-15	8.012857e-13	-4.023350e-01	9.000000e-01
6.200000e-01	1.599818e-09	2.911743e-11	2.747183e+01	1.514115e+03	1.961063e+05	8.157911e-15	1.056603e-12	-3.923350e-01	9.000000e-01
6.300000e-01	2.069354e-09	3.824438e-11	2.705436e+01	1.491233e+03	2.518281e+05	8.217329e-15	1.387680e-12	-3.823350e-01	9.000000e-01
6.400000e-01	2.661097e-09	5.001446e-11	2.660328e+01	1.466530e+03	3.212283e+05	8.284132e-15	1.814553e-12	-3.723350e-01	9.000000e-01
6.500000e-01	3.400980e-09	6.510204e-11	2.612038e+01	1.440112e+03	4.068807e+05	8.358667e-15	2.361608e-12	-3.623350e-01	9.000000e-01
6.600000e-01	4.318644e-09	8.432035e-11	2.560855e+01	1.412145e+03	5.116100e+05	8.441281e-15	3.058215e-12	-3.523350e-01	9.000000e-01
6.700000e-01	5.447624e-09	1.086404e-10	2.507180e+01	1.382859e+03	6.384692e+05	8.532321e-15	3.939392e-12	-3.423350e-01	9.000000e-01
6.800000e-01	6.825587e-09	1.392113e-10	2.451520e+01	1.352542e+03	7.907191e+05	8.632127e-15	5.046488e-12	-3.323350e-01	9.000000e-01
6.900000e-01	8.494700e-09	1.773813e-10	2.394475e+01	1.321535e+03	9.718191e+05	8.741030e-15	6.427906e-12	-3.223350e-01	9.000000e-01
7.000000e-01	1.050222e-08	2.247220e-10	2.336715e+01	1.290218e+03	1.185440e+06	8.859350e-15	8.139884e-12	-3.123350e-01	9.000000e-01
7.100000e-01	1.290144e-08	2.830559e-10	2.278956e+01	1.258999e+03	1.435506e+06	8.987383e-15	1.024738e-11	-3.023350e-01	9.000000e-01
7.200000e-01	1.575301e-08	3.544898e-10	2.221927e+01	1.228292e+03	1.726280e+06	9.125406e-15	1.282513e-11	-2.923350e-01	9.000000e-01
7.300000e-01	1.912683e-08	4.414558e-10	2.166335e+01	1.198505e+03	2.062489e+06	9.273660e-15	1.595891e-11	-2.823350e-01	9.000000e-01
7.400000e-01	2.310450e-08	5.467637e-10	2.112841e+01	1.170016e+03	2.449494e+06	9.432353e-15	1.974716e-11	-2.723350e-01	9.000000e-01
7.500000e-01	2.778239e-08	6.736667e-10	2.062028e+01	1.143169e+03	2.893502e+06	9.601647e-15	2.430297e-11	-2.623350e-01	9.000000e-01
7.600000e-01	3.327542e-08	8.259448e-10	2.014385e+01	1.118255e+03	3.401818e+06	9.781656e-15	2.975656e-11	-2.523350e-01	9.000000e-01
7.700000e-01	3.972152e-08	1.008008e-09	1.970298e+01	1.095514e+03	3.983131e+06	9.972436e-15	3.625834e-11	-2.423350e-01	9.000000e-01
7.800000e-01	4.728707e-08	1.225024e-09	1.930047e+01	1.075130e+03	4.647843e+06	1.017398e-14	4.398264e-11	-2.323350e-01	9.000000e-01
7.900000e-01	5.617316e-08	1.483077e-09	1.893805e+01	1.057235e+03	5.408435e+06	1.038621e-14	5.313216e-11	-2.223350e-01	9.000000e-01
8.000000e-01	6.662325e-08	1.789359e-09	1.861651e+01	1.041911e+03	6.279887e+06	1.060899e-14	6.394329e-11	-2.123350e-01	9.000000e-01
8.100000e-01	7.893209e-08	2.152404e-09	1.833580e+01	1.029203e+03	7.280165e+06	1.084207e-14	7.669246e-11	-2.023350e-01	9.000000e-01
8.200000e-01	9.345657e-08	2.582369e-09	1.809512e+01	1.019116e+03	8.430779e+06	1.108516e-14	9.170356e-11	-1.923350e-01	9.000000e-01
8.300000e-01	1.106285e-07	3.091377e-09	1.789308e+01	1.011630e+03	9.757441e+06	1.133786e-14	1.093566e-10	-1.823350e-01	9.000000e-01
8.400000e-01	1.309699e-07	3.693930e-09	1.772772e+01	1.006700e+03	1.129081e+07	1.159969e-14	1.300982e-10	-1.723350e-01	9.000000e-01
8.500000e-01	1.551109e-07	4.407402e-09	1.759663e+01	1.004258e+03	1.306737e+07	1.187009e-14	1.544532e-10	-1.623350e-01	9.000000e-01
8.600000e-01	1.838099e-07	5.252627e-09	1.749695e+01	1.004214e+03	1.513036e+07	1.214842e-14	1.830387e-10	-1.523350e-01	9.000000e-01
8.700000e-01	2.179776e-07	6.254606e-09	1.742537e+01	1.006452e+03	1.753085e+07	1.243395e-14	2.165802e-10	-1.423350e-01	9.000000e-01
8.800000e-01	2.587013e-07	7.443319e-09	1.737809e+01	1.010828e+03	2.032873e+07	1.272590e-14	2.559300e-10	-1.323350e-01	9.000000e-01
8.900000e-01	3.072718e-07	8.854684e-09	1.735080e+01	1.017159e+03	2.359380e+07	1.302341e-14	3.020882e-10	-1.223350e-01	9.000000e-01
9.000000e-01	3.652086e-07	1.053163e-08	1.733865e+01	1.025217e+03	2.740658e+07	1.332558e-14	3.562257e-10	-1.123350e-01	9.000000e-01
9.100000e-01	4.342824e-07	1.252532e-08	1.733619e+01	1.034719e+03	3.185883e+07	1.363146e-14	4.197106e-10	-1.023350e-01	9.000000e-01
9.200000e-01	5.165299e-07	1.489640e-08	1.733741e+01	1.045321e+03	3.705361e+07	1.394007e-14	4.941351e-10	-9.233501e-02	9.000000e-01
9.300000e-01	6.142572e-07	1.771640e-08	1.733584e+01	1.056615e+03	4.310456e+07	1.425040e-14	5.813446e-10	-8.233501e-02	9.000000e-01
9.400000e-01	7.300265e-07	2.106903e-08	1.732464e+01	1.068124e+03	5.013419e+07	1.456145e-14	6.834660e-10	-7.233502e-02	9.000000e-01
9.500000e-01	8.666202e-07	2.505136e-08	1.729687e+01	1.079316e+03	5.827109e+07	1.487222e-14	8.029345e-10	-6.233502e-02	9.000000e-01
9.600000e-01	1.026978e-06	2.977483e-08	1.724574e+01	1.089613e+03	6.764574e+07	1.518171e-14	9.425166e-10	-5.233502e-02	9.000000e-01
9.700000e-01	1.214106e-06	3.536576e-08	1.716499e+01	1.098414e+03	7.838510e+07	1.548899e-14	1.105327e-09	-4.233502e-02	9.000000e-01
9.800000e-01	1.430954e-06	4.196543e-08	1.704920e+01	1.105124e+03	9.060607e+07	1.579314e-14	1.294836e-09	-3.233502e-02	9.000000e-01
9.900000e-01	1.680274e-06	4.972944e-08	1.689416e+01	1.109189e+03	1.044083e+08	1.609330e-14	1.514868e-09	-2.233502e-02	9.000000e-01
1.000000e+00	1.964459e-06	5.882631e-08	1.669712e+01	1.110124e+03	1.198670e+08	1.638866e-14	1.769585e-09	-1.233502e-02	9.000000e-01
1.010000e+00	2.285391e-06	6.943531e-08	1.645698e+01	1.107554e+03	1.370263e+08	1.667849e-14	2.063459e-09	-2.335019e-03	9.000000e-01
1.020000e+00	2.644300e-06	8.174355e-08	1.617436e+01	1.101227e+03	1.558943e+08	1.696213e-14	2.401229e-09	7.664980e-03	9.000000e-01
1.030000e+00	3.041657e-06	9.594242e-08	1.585147e+01	1.091040e+03	1.764405e+08	1.723899e-14	2.787852e-09	1.766498e-02	9.000000e-01
1.040000e+00	3.477124e-06	1.122237e-07	1.549194e+01	1.077030e+03	1.985957e+08	1.750856e-14	3.228438e-09	2.766498e-02	9.000000e-01
1.050000e+00	3.949549e-06	1.307753e-07	1.510052e+01	1.059374e+03	2.222544e+08	1.777040e-14	3.728190e-09	3.766498e-02	9.000000e-01
1.060000e+00	4.457023e-06	1.517776e-07	1.468275e+01	1.038367e+03	2.472806e+08	1.802415e-14	4.292339e-09	4.766497e-02	9.000000e-01
1.070000e+00	4.996989e-06	1.753996e-07	1.424458e+01	1.014393e+03	2.735148e+08	1.826954e-14	4.926088e-09	5.766497e-02	9.000000e-01
1.080000e+00	5.566377e-06	2.017965e-07	1.379206e+01	9.878984e+02	3.007819e+08	1.850635e-14	5.634564e-09	6.766497e-02	9.000000e-01
1.090000e+00	6.161771e-06	2.311067e-07	1.333101e+01	9.593623e+02	3.289005e+08	1.873445e-14	6.422778e-09	7.766497e-02	9.000000e-01
1.100000e+00	6.779573e-06	2.634515e-07	1.286684e+01	9.292679e+02	3.576902e+08	1.895376e-14	7.295607e-09	8.766497e-02	9.000000e-01
1.110000e+00	7.416157e-06	2.989337e-07	1.240435e+01	8.980812e+02	3.869787e+08	1.916425e-14	8.257780e-09	9.766496e-02	9.000000e-01
1.120000e+00	8.068000e-06	3.376383e-07	1.194769e+01	8.662339e+02	4.166071e+08	1.936597e-14	9.313881e-09	1.076650e-01	9.000000e-01
1.130000e+00	8.731788e-06	3.796334e-07	1.150029e+01	8.341119e+02	4.464335e+08	1.955899e-14	1.046837e-08	1.176650e-01	9.000000e-01
1.140000e+00	9.404492e-06	4.249709e-07	1.106487e+01	8.020493e+02	4.763350e+08	1.974344e-14	1.172558e-08	1.276650e-01	9.000000e-01
1.150000e+00	1.008341e-05	4.736885e-07	1.064350e+01	7.703265e+02	5.062084e+08	1.991948e-14	1.308979e-08	1.376650e-01	9.000000e-01
1.160000e+00	1.076619e-05	5.258113e-07	1.023769e+01	7.391716e+02	5.359696e+08	2.008731e-14	1.456521e-08	1.476649e-01	9.000000e-01
1.170000e+00	1.145083e-05	5.813533e-07	9.848423e+00	7.087638e+02	5.655527e+08	2.024714e-14	1.615605e-08	1.576649e-01	9.000000e-01
1.180000e+00	1.213565e-05	6.403196e-07	9.476245e+00	6.792387e+02	5.949076e+08	2.039922e-14	1.786655e-08	1.676649e-01	9.000000e-01
1.190000e+00	1.281930e-05	7.027075e-07	9.121363e+00	6.506932e+02	6.239987e+08	2.054379e-14	1.970099e-08	1.776649e-01	9.000000e-01
1.200000e+00	1.350069e-05	7.685085e-07	8.783697e+00	6.231921e+02	6.528020e+08	2.068114e-14	2.166377e-08	1.876649e-01	9.000000e-01
1.210000e+00	1.417897e-05	8.377089e-07	8.462948e+00	5.967730e+02	6.813034e+08	2.081154e-14	2.375941e-08	1.976649e-01	9.000000e-01
1.220000e+00	1.485351e-05	9.102916e-07	8.158656e+00	5.714519e+02	7.094968e+08	2.093528e-14	2.599259e-08	2.076649e-01	9.000000e-01
1.230000e+00	1.552384e-05	9.862366e-07	7.870240e+00	5.472271e+02	7.373821e+08	2.105264e-14	2.836818e-08	2.176649e-01	9.000000e-01
1.240000e+00	1.618963e-05	1.065522e-06	7.597040e+00	5.240836e+02	7.649639e+08	2.116391e-14	3.089130e-08	2.276649e-01	9.000000e-01
1.250000e+00	1.685067e-05	1.148125e-06	7.338345e+00	5.019965e+02	7.922499e+08	2.126938e-14	3.356730e-08	2.376649e-01	9.000000e-01
1.260000e+00	1.750684e-05	1.234020e-06	7.093418e+00	4.809332e+02	8.192503e+08	2.136934e-14	3.640181e-08	2.476649e-01	9.000000e-01
1.270000e+00	1.815810e-05	1.323184e-06	6.861515e+00	4.608563e+02	8.459767e+08	2.146406e-14	3.940078e-08	2.576649e-01	9.000000e-01
1.280000e+00	1.880444e-05	1.415592e-06	6.641898e+00	4.417248e+02	8.724412e+08	2.155382e-14	4.257048e-08	2.676649e-01	9.000000e-01
1.290000e+00	1.944591e-05	1.511220e-06	6.433845e+00	4.234960e+02	8.986564e+08	2.163887e-14	4.591756e-08	2.776649e-01	9.000000e-01
1.300000e+00	2.008257e-05	1.610043e-06	6.236658e+00	4.061264e+02	9.246344e+08	2.171947e-14	4.944906e-08	2.876649e-01	9.000000e-01
1.310000e+00	2.071452e-05	1.712037e-06	6.049670e+00	3.895725e+02	9.503869e+08	2.179588e-14	5.317243e-08	2.976649e-01	9.000000e-01
1.320000e+00	2.134184e-05	1.817179e-06	5.872245e+00	3.737916e+02	9.759252e+08	2.186832e-14	5.709557e-08	3.076648e-01	9.000000e-01
1.330000e+00	2.196465e-05	1.925447e-06	5.703779e+00	3.587419e+02	1.001259e+09	2.193702e-14	6.122688e-08	3.176648e-01	9.000000e-01
1.340000e+00	2.258304e-05	2.036817e-06	5.543707e+00	3.443835e+02	1.026399e+09	2.200221e-14	6.557527e-08	3.276648e-01	9.000000e-01
1.350000e+00	2.319711e-05	2.151269e-06	5.391495e+00	3.306778e+02	1.051351e+09	2.206409e-14	7.015020e-08	3.376648e-01	9.000000e-01
1.360000e+00	2.380696e-05	2.268781e-06	5.246643e+00	3.175882e+02	1.076125e+09	2.212285e-14	7.496174e-08	3.476648e-01	9.000000e-01
1.370000e+00	2.441268e-05	2.389331e-06	5.108686e+00	3.050800e+02	1.100727e+09	2.217869e-14	8.002059e-08	3.576648e-01	9.000000e-01
1.380000e+00	2.501435e-05	2.512900e-06	4.977189e+00	2.931204e+02	1.125161e+09	2.223179e-14	8.533814e-08	3.676648e-01	9.000000e-01
